ID,Lat,Lon,Lower depth (cm),Upper depth (cm),clay,ph,sand,silt
335,-27.9833333333333,148.55,60.0,30.0,45.8,8.1,44.6,9.6
336,-27.9833333333333,148.55,100.0,60.0,46.7,8.0,43.7,9.6
337,40.4416666666666,106.75,20.0,0.0,22.95,8.375,32.25,44.85
338,40.4416666666666,106.75,40.0,20.0,21.049999999999997,8.4,32.05,46.900000000000006
339,40.4416666666666,106.75,100.0,40.0,18.5,8.399999999999999,32.93333333333333,48.56666666666666
340,40.4416666666666,106.75,200.0,100.0,18.6,8.4,34.9,46.5
341,40.4416666666666,106.75,300.0,200.0,0.0,0.0,0.0,0.0
342,40.4416666666666,106.75,20.0,0.0,22.95,8.375,32.25,44.85
343,40.4416666666666,106.75,40.0,20.0,21.049999999999997,8.4,32.05,46.900000000000006
344,40.4416666666666,106.75,100.0,40.0,18.5,8.399999999999999,32.93333333333333,48.56666666666666
345,40.4416666666666,106.75,200.0,100.0,18.6,8.4,34.9,46.5
346,40.4416666666666,106.75,300.0,200.0,0.0,0.0,0.0,0.0
347,40.4416666666666,106.75,20.0,0.0,22.95,8.375,32.25,44.85
348,40.4416666666666,106.75,40.0,20.0,21.049999999999997,8.4,32.05,46.900000000000006
349,40.4416666666666,106.75,100.0,40.0,18.5,8.399999999999999,32.93333333333333,48.56666666666666
350,40.4416666666666,106.75,200.0,100.0,18.6,8.4,34.9,46.5
351,40.4416666666666,106.75,300.0,200.0,0.0,0.0,0.0,0.0
352,40.4416666666666,106.75,20.0,0.0,22.95,8.375,32.25,44.85
353,40.4416666666666,106.75,40.0,20.0,21.049999999999997,8.4,32.05,46.900000000000006
354,40.4416666666666,106.75,100.0,40.0,18.5,8.399999999999999,32.93333333333333,48.56666666666666
355,40.4416666666666,106.75,200.0,100.0,18.6,8.4,34.9,46.5
356,40.4416666666666,106.75,300.0,200.0,0.0,0.0,0.0,0.0
357,32.5166666666666,51.0166666666666,5.0,0.0,30.9,7.8,28.6,40.5
358,32.5166666666666,51.0166666666666,15.0,5.0,30.8,7.9,27.6,41.5
359,32.5166666666666,51.0166666666666,5.0,0.0,30.9,7.8,28.6,40.5
360,32.5166666666666,51.0166666666666,15.0,5.0,30.8,7.9,27.6,41.5
361,32.5166666666666,51.0166666666666,5.0,0.0,30.9,7.8,28.6,40.5
362,32.5166666666666,51.0166666666666,15.0,5.0,30.8,7.9,27.6,41.5
363,13.8166666666666,-15.3166666666666,100.0,0.0,20.410000000000004,6.045,63.375,16.165
364,13.8166666666666,-15.3166666666666,100.0,0.0,20.410000000000004,6.045,63.375,16.165
365,14.9166666666666,-14.9333333333333,100.0,0.0,17.795,6.015000000000001,64.41,17.795
366,14.9166666666666,-14.9333333333333,100.0,0.0,17.795,6.015000000000001,64.41,17.795
367,15.3666666666666,-15.4166666666666,5.0,0.0,17.2,6.4,68.9,13.9
368,39.35,100.133333333333,20.0,0.0,19.6,8.425,36.349999999999994,44.074999999999996
369,45.0333333333333,85.9666666666666,20.0,0.0,27.45,8.6,51.125,21.4
370,45.0333333333333,85.9666666666666,40.0,20.0,24.0,8.5,54.75,21.25
371,45.0333333333333,85.9666666666666,60.0,40.0,23.5,8.4,55.4,21.2
372,45.0333333333333,85.9666666666666,80.0,60.0,22.4,8.5,55.2,22.5
373,45.0333333333333,85.9666666666666,100.0,80.0,22.4,8.5,55.2,22.5
374,45.0333333333333,85.9666666666666,20.0,0.0,27.45,8.6,51.125,21.4
375,45.0333333333333,85.9666666666666,40.0,20.0,24.0,8.5,54.75,21.25
376,45.0333333333333,85.9666666666666,60.0,40.0,23.5,8.4,55.4,21.2
377,45.0333333333333,85.9666666666666,80.0,60.0,22.4,8.5,55.2,22.5
378,45.0333333333333,85.9666666666666,100.0,80.0,22.4,8.5,55.2,22.5
379,45.0333333333333,85.9666666666666,20.0,0.0,27.45,8.6,51.125,21.4
380,45.0333333333333,85.9666666666666,40.0,20.0,24.0,8.5,54.75,21.25
381,45.0333333333333,85.9666666666666,60.0,40.0,23.5,8.4,55.4,21.2
382,45.0333333333333,85.9666666666666,80.0,60.0,22.4,8.5,55.2,22.5
383,45.0333333333333,85.9666666666666,100.0,80.0,22.4,8.5,55.2,22.5
384,45.0333333333333,85.9666666666666,20.0,0.0,27.45,8.6,51.125,21.4
385,45.0333333333333,85.9666666666666,40.0,20.0,24.0,8.5,54.75,21.25
386,45.0333333333333,85.9666666666666,60.0,40.0,23.5,8.4,55.4,21.2
387,45.0333333333333,85.9666666666666,80.0,60.0,22.4,8.5,55.2,22.5
388,45.0333333333333,85.9666666666666,100.0,80.0,22.4,8.5,55.2,22.5
389,30.25,75.45,15.0,0.0,23.266666666666666,7.966666666666667,41.46666666666667,35.266666666666666
390,30.25,75.45,30.0,15.0,25.9,8.0,39.7,34.4
391,30.25,75.45,60.0,30.0,27.5,8.0,38.4,34.1
392,30.25,75.45,90.0,60.0,28.4,8.1,37.9,33.7
393,30.25,75.45,15.0,0.0,23.266666666666666,7.966666666666667,41.46666666666667,35.266666666666666
394,30.25,75.45,30.0,15.0,25.9,8.0,39.7,34.4
395,30.25,75.45,60.0,30.0,27.5,8.0,38.4,34.1
396,30.25,75.45,90.0,60.0,28.4,8.1,37.9,33.7
397,40.5,-101.633333333333,5.0,0.0,16.4,6.7,47.1,36.5
398,40.5,-101.633333333333,20.0,5.0,17.366666666666667,6.733333333333333,48.76666666666666,33.86666666666666
399,40.5,-101.633333333333,50.0,20.0,18.966666666666665,7.2,48.36666666666666,32.733333333333334
400,40.5,-101.633333333333,75.0,50.0,19.14,7.640000000000001,49.08,31.880000000000003
401,40.5,-101.633333333333,5.0,0.0,16.4,6.7,47.1,36.5
402,40.5,-101.633333333333,20.0,5.0,17.366666666666667,6.733333333333333,48.76666666666666,33.86666666666666
403,40.5,-101.633333333333,50.0,20.0,18.966666666666665,7.2,48.36666666666666,32.733333333333334
404,40.5,-101.633333333333,75.0,50.0,19.14,7.640000000000001,49.08,31.880000000000003
405,40.15,-102.95,5.0,0.0,24.3,7.0,35.7,40.0
406,40.15,-102.95,20.0,5.0,26.53333333333333,7.2333333333333325,34.06666666666666,39.33333333333333
407,40.15,-102.95,50.0,20.0,30.2,7.766666666666667,31.199999999999996,38.599999999999994
408,40.15,-102.95,75.0,50.0,29.299999999999997,8.079999999999998,30.46,40.24
409,40.15,-102.95,5.0,0.0,24.3,7.0,35.7,40.0
410,40.15,-102.95,20.0,5.0,26.53333333333333,7.2333333333333325,34.06666666666666,39.33333333333333
411,40.15,-102.95,50.0,20.0,30.2,7.766666666666667,31.199999999999996,38.599999999999994
412,40.15,-102.95,75.0,50.0,29.299999999999997,8.079999999999998,30.46,40.24
413,-11.3155555555555,-41.8297222222222,5.0,0.0,31.8,6.5,38.1,30.1
414,-11.3155555555555,-41.8297222222222,10.0,5.0,30.2,6.5,39.1,30.7
415,-11.3155555555555,-41.8297222222222,20.0,10.0,29.5,6.55,39.35,31.15
416,-11.3155555555555,-41.8297222222222,40.0,20.0,29.700000000000003,6.55,38.650000000000006,31.700000000000003
417,-11.3155555555555,-41.8297222222222,40.0,0.0,29.975,6.5375,38.8125,31.2375
418,44.7333333333333,123.733333333333,5.0,0.0,20.9,7.9,50.5,28.6
419,44.7333333333333,123.733333333333,10.0,5.0,20.0,8.0,53.8,26.1
420,44.7333333333333,123.733333333333,20.0,10.0,19.25,8.0,54.4,26.3
421,44.7333333333333,123.733333333333,30.0,20.0,18.5,8.0,55.0,26.5
422,44.7333333333333,123.733333333333,50.0,30.0,18.9,8.1,54.3,26.8
423,44.7333333333333,123.733333333333,70.0,50.0,20.0,8.149999999999999,54.099999999999994,25.9
424,44.7333333333333,123.733333333333,100.0,70.0,21.1,8.2,53.9,25.0
425,44.7333333333333,123.733333333333,5.0,0.0,20.9,7.9,50.5,28.6
426,44.7333333333333,123.733333333333,10.0,5.0,20.0,8.0,53.8,26.1
427,44.7333333333333,123.733333333333,20.0,10.0,19.25,8.0,54.4,26.3
428,44.7333333333333,123.733333333333,30.0,20.0,18.5,8.0,55.0,26.5
429,44.7333333333333,123.733333333333,50.0,30.0,18.9,8.1,54.3,26.8
430,44.7333333333333,123.733333333333,70.0,50.0,20.0,8.149999999999999,54.099999999999994,25.9
431,44.7333333333333,123.733333333333,100.0,70.0,21.1,8.2,53.9,25.0
432,44.7333333333333,123.733333333333,5.0,0.0,20.9,7.9,50.5,28.6
433,44.7333333333333,123.733333333333,10.0,5.0,20.0,8.0,53.8,26.1
434,44.7333333333333,123.733333333333,20.0,10.0,19.25,8.0,54.4,26.3
435,44.7333333333333,123.733333333333,30.0,20.0,18.5,8.0,55.0,26.5
436,44.7333333333333,123.733333333333,50.0,30.0,18.9,8.1,54.3,26.8
437,44.7333333333333,123.733333333333,70.0,50.0,20.0,8.149999999999999,54.099999999999994,25.9
438,44.7333333333333,123.733333333333,100.0,70.0,21.1,8.2,53.9,25.0
439,44.7333333333333,123.733333333333,5.0,0.0,20.9,7.9,50.5,28.6
440,44.7333333333333,123.733333333333,10.0,5.0,20.0,8.0,53.8,26.1
441,44.7333333333333,123.733333333333,20.0,10.0,19.25,8.0,54.4,26.3
442,44.7333333333333,123.733333333333,30.0,20.0,18.5,8.0,55.0,26.5
443,44.7333333333333,123.733333333333,50.0,30.0,18.9,8.1,54.3,26.8
444,44.7333333333333,123.733333333333,70.0,50.0,20.0,8.149999999999999,54.099999999999994,25.9
445,44.7333333333333,123.733333333333,100.0,70.0,21.1,8.2,53.9,25.0
446,39.4,100.35,20.0,0.0,20.599999999999998,8.275,45.349999999999994,34.075
447,39.4,100.35,20.0,0.0,20.599999999999998,8.275,45.349999999999994,34.075
448,39.4,100.35,20.0,0.0,20.599999999999998,8.275,45.349999999999994,34.075
449,39.4,100.35,20.0,0.0,20.599999999999998,8.275,45.349999999999994,34.075
450,39.4,100.35,20.0,0.0,20.599999999999998,8.275,45.349999999999994,34.075
451,39.4,100.35,20.0,0.0,20.599999999999998,8.275,45.349999999999994,34.075
452,39.4,100.35,20.0,0.0,20.599999999999998,8.275,45.349999999999994,34.075
453,39.4,100.35,20.0,0.0,20.599999999999998,8.275,45.349999999999994,34.075
454,37.4,-3.48333333333333,5.0,0.0,30.4,7.4,28.5,41.1
455,37.4,-3.48333333333333,10.0,5.0,30.3,7.8,26.4,43.3
456,37.4,-3.48333333333333,20.0,10.0,32.7,7.75,25.799999999999997,41.5
457,37.4,-3.48333333333333,30.0,20.0,35.1,7.7,25.2,39.7
458,14.8,33.2666666666666,10.0,0.0,44.95,7.75,25.1,29.9
459,14.8,33.2666666666666,20.0,10.0,48.9,7.800000000000001,22.5,28.65
460,14.8,33.2666666666666,30.0,20.0,52.3,7.9,20.0,27.8
461,14.8,33.2666666666666,40.0,30.0,52.8,7.9,19.7,27.5
462,14.8,33.2666666666666,10.0,0.0,44.95,7.75,25.1,29.9
463,14.8,33.2666666666666,20.0,10.0,48.9,7.800000000000001,22.5,28.65
464,14.8,33.2666666666666,30.0,20.0,52.3,7.9,20.0,27.8
465,14.8,33.2666666666666,40.0,30.0,52.8,7.9,19.7,27.5
466,12.6088650458886,39.5213850184103,20.0,0.0,30.625000000000004,7.1,32.45,36.9
467,12.6088650458886,39.5213850184103,20.0,0.0,30.625000000000004,7.1,32.45,36.9
468,12.6088650458886,39.5213850184103,20.0,0.0,30.625000000000004,7.1,32.45,36.9
469,12.6088650458886,39.5213850184103,20.0,0.0,30.625000000000004,7.1,32.45,36.9
470,12.6088650458886,39.5213850184103,20.0,0.0,30.625000000000004,7.1,32.45,36.9
471,39.2333333333333,100.2,15.0,0.0,18.4,8.399999999999999,38.86666666666667,42.8
472,39.2333333333333,100.2,15.0,0.0,18.4,8.399999999999999,38.86666666666667,42.8
473,39.4,100.166666666666,15.0,0.0,22.433333333333334,8.399999999999999,40.733333333333334,36.86666666666666
474,39.4,100.166666666666,30.0,15.0,21.1,8.4,42.5,36.5
475,39.4,100.166666666666,45.0,30.0,20.8,8.4,43.1,36.1
476,39.4,100.166666666666,60.0,45.0,20.8,8.4,43.1,36.1
477,39.4,100.166666666666,75.0,60.0,21.1,8.4,42.4,36.5
478,39.4,100.166666666666,90.0,75.0,21.1,8.4,42.4,36.5
479,39.4,100.166666666666,15.0,0.0,22.433333333333334,8.399999999999999,40.733333333333334,36.86666666666666
480,39.4,100.166666666666,30.0,15.0,21.1,8.4,42.5,36.5
481,39.4,100.166666666666,45.0,30.0,20.8,8.4,43.1,36.1
482,39.4,100.166666666666,60.0,45.0,20.8,8.4,43.1,36.1
483,39.4,100.166666666666,75.0,60.0,21.1,8.4,42.4,36.5
484,39.4,100.166666666666,90.0,75.0,21.1,8.4,42.4,36.5
485,-8.35805555555555,-42.2466666666666,10.0,0.0,,,,
486,-8.35805555555555,-42.2466666666666,20.0,10.0,,,,
487,-8.35805555555555,-42.2466666666666,10.0,0.0,,,,
488,-8.35805555555555,-42.2466666666666,20.0,10.0,,,,
489,-8.35805555555555,-42.2466666666666,10.0,0.0,,,,
490,-8.35805555555555,-42.2466666666666,20.0,10.0,,,,
491,40.4666666666666,81.35,50.0,0.0,29.06,6.32,21.02,49.879999999999995
492,40.4666666666666,81.35,50.0,0.0,29.06,6.32,21.02,49.879999999999995
493,40.4666666666666,81.35,50.0,0.0,29.06,6.32,21.02,49.879999999999995
494,40.4666666666666,81.35,50.0,0.0,29.06,6.32,21.02,49.879999999999995
495,40.4666666666666,81.35,50.0,0.0,29.06,6.32,21.02,49.879999999999995
496,39.4,100.35,20.0,0.0,20.599999999999998,8.275,45.349999999999994,34.075
497,39.4,100.35,40.0,20.0,19.4,8.350000000000001,45.3,35.35
498,39.4,100.35,60.0,40.0,18.6,8.4,45.4,36.0
499,39.4,100.35,20.0,0.0,20.599999999999998,8.275,45.349999999999994,34.075
500,39.4,100.35,40.0,20.0,19.4,8.350000000000001,45.3,35.35
501,39.4,100.35,60.0,40.0,18.6,8.4,45.4,36.0
502,39.4,100.35,20.0,0.0,20.599999999999998,8.275,45.349999999999994,34.075
503,39.4,100.35,40.0,20.0,19.4,8.350000000000001,45.3,35.35
504,39.4,100.35,60.0,40.0,18.6,8.4,45.4,36.0
505,39.4,100.35,20.0,0.0,20.599999999999998,8.275,45.349999999999994,34.075
506,39.4,100.35,40.0,20.0,19.4,8.350000000000001,45.3,35.35
507,39.4,100.35,60.0,40.0,18.6,8.4,45.4,36.0
508,39.4,100.35,20.0,0.0,20.599999999999998,8.275,45.349999999999994,34.075
509,39.4,100.35,40.0,20.0,19.4,8.350000000000001,45.3,35.35
510,39.4,100.35,60.0,40.0,18.6,8.4,45.4,36.0
511,39.4,100.35,20.0,0.0,20.599999999999998,8.275,45.349999999999994,34.075
512,39.4,100.35,40.0,20.0,19.4,8.350000000000001,45.3,35.35
513,39.4,100.35,60.0,40.0,18.6,8.4,45.4,36.0
514,37.0166666666666,80.7333333333333,20.0,0.0,20.075000000000003,7.775,37.45,42.475
515,37.0166666666666,80.7333333333333,40.0,20.0,17.75,7.65,38.2,44.0
516,37.0166666666666,80.7333333333333,200.0,40.0,18.15,7.5,36.5625,45.3
517,37.0166666666666,80.7333333333333,20.0,0.0,20.075000000000003,7.775,37.45,42.475
518,37.0166666666666,80.7333333333333,40.0,20.0,17.75,7.65,38.2,44.0
519,37.0166666666666,80.7333333333333,200.0,40.0,18.15,7.5,36.5625,45.3
520,37.0166666666666,80.7333333333333,20.0,0.0,20.075000000000003,7.775,37.45,42.475
521,37.0166666666666,80.7333333333333,40.0,20.0,17.75,7.65,38.2,44.0
522,37.0166666666666,80.7333333333333,200.0,40.0,18.15,7.5,36.5625,45.3
523,44.6190001718652,86.1025574704934,5.0,0.0,20.8,8.3,34.7,44.5
524,44.6190001718652,86.1025574704934,10.0,5.0,20.8,8.3,34.4,44.8
525,44.6190001718652,86.1025574704934,20.0,10.0,22.8,8.350000000000001,33.5,43.7
526,44.6190001718652,86.1025574704934,40.0,20.0,24.25,8.4,33.85,41.95
527,44.6190001718652,86.1025574704934,60.0,40.0,23.7,8.4,35.1,41.3
528,44.6190001718652,86.1025574704934,5.0,0.0,20.8,8.3,34.7,44.5
529,44.6190001718652,86.1025574704934,10.0,5.0,20.8,8.3,34.4,44.8
530,44.6190001718652,86.1025574704934,20.0,10.0,22.8,8.350000000000001,33.5,43.7
531,44.6190001718652,86.1025574704934,40.0,20.0,24.25,8.4,33.85,41.95
532,44.6190001718652,86.1025574704934,60.0,40.0,23.7,8.4,35.1,41.3
533,44.6190001718652,86.1025574704934,5.0,0.0,20.8,8.3,34.7,44.5
534,44.6190001718652,86.1025574704934,10.0,5.0,20.8,8.3,34.4,44.8
535,44.6190001718652,86.1025574704934,20.0,10.0,22.8,8.350000000000001,33.5,43.7
536,44.6190001718652,86.1025574704934,40.0,20.0,24.25,8.4,33.85,41.95
537,44.6190001718652,86.1025574704934,60.0,40.0,23.7,8.4,35.1,41.3
538,44.55,85.6166666666666,20.0,0.0,28.275,8.325000000000001,31.450000000000003,40.225
539,44.55,85.6166666666666,40.0,20.0,26.25,8.3,33.7,40.1
540,44.55,85.6166666666666,60.0,40.0,26.1,8.2,33.9,40.1
541,44.55,85.6166666666666,20.0,0.0,28.275,8.325000000000001,31.450000000000003,40.225
542,44.55,85.6166666666666,40.0,20.0,26.25,8.3,33.7,40.1
543,44.55,85.6166666666666,60.0,40.0,26.1,8.2,33.9,40.1
544,44.55,85.6166666666666,20.0,0.0,28.275,8.325000000000001,31.450000000000003,40.225
545,44.55,85.6166666666666,40.0,20.0,26.25,8.3,33.7,40.1
546,44.55,85.6166666666666,60.0,40.0,26.1,8.2,33.9,40.1
547,44.55,85.6166666666666,20.0,0.0,28.275,8.325000000000001,31.450000000000003,40.225
548,44.55,85.6166666666666,40.0,20.0,26.25,8.3,33.7,40.1
549,44.55,85.6166666666666,60.0,40.0,26.1,8.2,33.9,40.1
550,14.4,33.5,10.0,0.0,,,,
551,14.4,33.5,20.0,10.0,,,,
552,14.4,33.5,30.0,20.0,,,,
553,14.4,33.5,50.0,30.0,,,,
554,14.4,33.5,70.0,50.0,,,,
555,14.4,33.5,90.0,70.0,,,,
556,14.2333333333333,32.8166666666666,10.0,0.0,41.8,7.6,26.6,31.6
557,14.2333333333333,32.8166666666666,20.0,10.0,44.599999999999994,7.65,24.65,30.75
558,14.2333333333333,32.8166666666666,30.0,20.0,46.8,7.7,23.3,29.9
559,14.2333333333333,32.8166666666666,50.0,30.0,47.8,7.8,22.8,29.4
560,14.2333333333333,32.8166666666666,70.0,50.0,47.95,7.8,22.700000000000003,29.35
561,14.2333333333333,32.8166666666666,90.0,70.0,48.1,7.8,22.6,29.3
562,13.7166666666666,34.3666666666666,10.0,0.0,53.45,7.2,13.399999999999999,33.099999999999994
563,13.7166666666666,34.3666666666666,20.0,10.0,53.95,7.300000000000001,13.149999999999999,32.9
564,13.7166666666666,34.3666666666666,30.0,20.0,55.0,7.4,13.1,31.9
565,13.7166666666666,34.3666666666666,50.0,30.0,57.2,7.7,12.1,30.7
566,13.7166666666666,34.3666666666666,70.0,50.0,56.7,7.75,12.1,31.2
567,13.7166666666666,34.3666666666666,90.0,70.0,56.2,7.8,12.1,31.7
568,13.7166666666666,34.98408,10.0,0.0,27.75,6.85,37.0,35.25
569,13.7166666666666,34.98408,20.0,10.0,33.95,6.85,33.0,33.05
570,13.7166666666666,34.98408,30.0,20.0,38.5,6.9,30.1,31.4
571,13.7166666666666,34.98408,50.0,30.0,42.9,7.2,27.2,29.9
572,13.7166666666666,34.98408,70.0,50.0,43.05,7.25,27.2,29.75
573,13.7166666666666,34.98408,90.0,70.0,43.2,7.3,27.2,29.6
574,13.7166666666666,34.98408,10.0,0.0,27.75,6.85,37.0,35.25
575,13.7166666666666,34.98408,20.0,10.0,33.95,6.85,33.0,33.05
576,13.7166666666666,34.98408,30.0,20.0,38.5,6.9,30.1,31.4
577,13.7166666666666,34.98408,50.0,30.0,42.9,7.2,27.2,29.9
578,13.7166666666666,34.98408,70.0,50.0,43.05,7.25,27.2,29.75
579,13.7166666666666,34.98408,90.0,70.0,43.2,7.3,27.2,29.6
580,47.2139722222222,108.737333333333,5.0,0.0,22.5,7.4,41.2,36.3
581,-5.16916666666666,-37.9827777777777,10.0,0.0,27.1,6.35,49.7,23.15
582,-5.16916666666666,-37.9827777777777,20.0,10.0,28.3,6.3,48.55,23.1
583,-5.15,-37.9833333333333,5.0,0.0,29.2,6.3,48.3,22.6
584,-5.15,-37.9833333333333,15.0,5.0,27.4,6.2,49.1,23.4
585,-5.15,-37.9833333333333,25.0,15.0,29.8,6.2,47.3,22.9
586,-5.15,-37.9833333333333,40.0,25.0,35.86666666666666,6.199999999999999,43.166666666666664,20.966666666666665
587,-5.16666666666666,-37.9833333333333,5.0,0.0,28.8,6.2,49.7,21.6
588,-5.16666666666666,-37.9833333333333,15.0,5.0,27.2,6.2,50.5,22.3
589,-5.16666666666666,-37.9833333333333,25.0,15.0,30.9,6.2,47.2,21.9
590,-5.16666666666666,-37.9833333333333,40.0,25.0,36.36666666666667,6.199999999999999,43.46666666666667,20.23333333333333
591,38.19,100.28,40.0,0.0,15.6875,7.8375,42.3125,42.0
592,38.27,101.24,40.0,0.0,29.4,7.737500000000001,33.074999999999996,37.55
593,38.73,100.72,40.0,0.0,18.674999999999997,8.2,48.68750000000001,32.6375
594,11.5497,7.82251,30.0,0.0,,,,
595,43.9833333333333,116.333333333333,10.0,0.0,16.5,7.699999999999999,58.95,24.549999999999997
596,43.9833333333333,116.333333333333,30.0,10.0,17.825,7.8,57.475,24.7
597,43.9833333333333,116.333333333333,60.0,30.0,18.4,8.1,56.9,24.7
598,43.9833333333333,116.333333333333,100.0,60.0,15.9,8.1,57.8,26.2
599,43.9833333333333,116.333333333333,10.0,0.0,16.5,7.699999999999999,58.95,24.549999999999997
600,43.9833333333333,116.333333333333,30.0,10.0,17.825,7.8,57.475,24.7
601,43.9833333333333,116.333333333333,60.0,30.0,18.4,8.1,56.9,24.7
602,43.9833333333333,116.333333333333,100.0,60.0,15.9,8.1,57.8,26.2
603,43.9833333333333,116.333333333333,10.0,0.0,16.5,7.699999999999999,58.95,24.549999999999997
604,43.9833333333333,116.333333333333,30.0,10.0,17.825,7.8,57.475,24.7
605,43.9833333333333,116.333333333333,60.0,30.0,18.4,8.1,56.9,24.7
606,43.9833333333333,116.333333333333,100.0,60.0,15.9,8.1,57.8,26.2
607,43.9833333333333,116.333333333333,10.0,0.0,16.5,7.699999999999999,58.95,24.549999999999997
608,43.9833333333333,116.333333333333,30.0,10.0,17.825,7.8,57.475,24.7
609,43.9833333333333,116.333333333333,60.0,30.0,18.4,8.1,56.9,24.7
610,43.9833333333333,116.333333333333,100.0,60.0,15.9,8.1,57.8,26.2
611,42.9166666666666,120.7,20.0,0.0,,,,
612,42.9166666666666,120.7,20.0,0.0,,,,
613,42.9166666666666,120.7,20.0,0.0,,,,
614,42.9166666666666,120.7,20.0,0.0,,,,
615,42.9166666666666,120.7,20.0,0.0,,,,
616,42.9166666666666,120.7,20.0,0.0,,,,
617,42.9166666666666,120.7,20.0,0.0,,,,
618,42.9166666666666,120.7,20.0,0.0,,,,
619,42.9166666666666,120.7,20.0,0.0,,,,
620,42.9166666666666,120.7,20.0,0.0,,,,
621,42.9166666666666,120.7,20.0,0.0,,,,
622,42.9166666666666,120.7,20.0,0.0,,,,
623,-15.7883333333333,-43.305,20.0,0.0,27.975,6.0,45.325,26.700000000000003
624,-15.7883333333333,-43.305,40.0,20.0,33.35,5.95,40.85,25.75
625,-15.7883333333333,-43.305,60.0,40.0,35.6,5.9,38.7,25.6
626,-15.7883333333333,-43.305,20.0,0.0,27.975,6.0,45.325,26.700000000000003
627,-15.7883333333333,-43.305,40.0,20.0,33.35,5.95,40.85,25.75
628,-15.7883333333333,-43.305,60.0,40.0,35.6,5.9,38.7,25.6
629,-15.7883333333333,-43.305,20.0,0.0,27.975,6.0,45.325,26.700000000000003
630,-15.7883333333333,-43.305,40.0,20.0,33.35,5.95,40.85,25.75
631,-15.7883333333333,-43.305,60.0,40.0,35.6,5.9,38.7,25.6
632,-15.7883333333333,-43.305,20.0,0.0,27.975,6.0,45.325,26.700000000000003
633,-15.7883333333333,-43.305,40.0,20.0,33.35,5.95,40.85,25.75
634,-15.7883333333333,-43.305,60.0,40.0,35.6,5.9,38.7,25.6
635,-15.7883333333333,-43.305,20.0,0.0,27.975,6.0,45.325,26.700000000000003
636,-15.7883333333333,-43.305,40.0,20.0,33.35,5.95,40.85,25.75
637,-15.7883333333333,-43.305,60.0,40.0,35.6,5.9,38.7,25.6
638,44.4833333333333,86.0833333333333,30.0,0.0,26.45,8.2,28.95,44.666666666666664
639,44.4833333333333,86.0833333333333,30.0,0.0,26.45,8.2,28.95,44.666666666666664
640,44.4833333333333,86.0833333333333,30.0,0.0,26.45,8.2,28.95,44.666666666666664
641,44.4833333333333,86.0833333333333,30.0,0.0,26.45,8.2,28.95,44.666666666666664
642,41.4166666666666,85.85,30.0,0.0,16.116666666666667,8.1,40.383333333333326,43.5
643,41.4166666666666,85.85,30.0,0.0,16.116666666666667,8.1,40.383333333333326,43.5
644,41.4166666666666,85.85,30.0,0.0,16.116666666666667,8.1,40.383333333333326,43.5
645,41.4166666666666,85.85,30.0,0.0,16.116666666666667,8.1,40.383333333333326,43.5
646,40.8666666666666,86.9333333333333,30.0,0.0,13.35,7.933333333333334,63.4,23.233333333333334
647,40.8666666666666,86.9333333333333,30.0,0.0,13.35,7.933333333333334,63.4,23.233333333333334
648,40.8666666666666,86.9333333333333,30.0,0.0,13.35,7.933333333333334,63.4,23.233333333333334
649,40.8666666666666,86.9333333333333,30.0,0.0,13.35,7.933333333333334,63.4,23.233333333333334
650,-35.9333333333333,-64.6666666666666,6.0,0.0,14.333333333333332,6.816666666666666,51.266666666666666,34.4
651,-35.9333333333333,-64.6666666666666,6.0,0.0,14.333333333333332,6.816666666666666,51.266666666666666,34.4
652,-36.5666666666666,-64.25,6.0,0.0,17.200000000000003,6.816666666666666,48.0,34.7
653,-36.5666666666666,-64.25,6.0,0.0,17.200000000000003,6.816666666666666,48.0,34.7
654,-7.61763,-38.3008,100.0,0.0,28.585,5.82,43.394999999999996,28.049999999999997
655,-7.61763,-38.3008,100.0,0.0,28.585,5.82,43.394999999999996,28.049999999999997
656,-7.61763,-38.3008,100.0,0.0,28.585,5.82,43.394999999999996,28.049999999999997
657,-7.61763,-38.3008,100.0,0.0,28.585,5.82,43.394999999999996,28.049999999999997
658,-7.61763,-38.3008,100.0,0.0,28.585,5.82,43.394999999999996,28.049999999999997
659,-7.61763,-38.3008,100.0,0.0,28.585,5.82,43.394999999999996,28.049999999999997
660,-7.61763,-38.3008,100.0,0.0,28.585,5.82,43.394999999999996,28.049999999999997
661,44.3333333333333,87.9,20.0,0.0,31.0,8.375,22.025,47.050000000000004
662,44.3333333333333,87.9,60.0,20.0,30.174999999999997,8.4,22.275,47.550000000000004
663,44.3333333333333,87.9,200.0,60.0,28.814285714285717,8.4,33.385714285714286,37.87142857142857
664,44.3333333333333,87.9,20.0,0.0,31.0,8.375,22.025,47.050000000000004
665,44.3333333333333,87.9,60.0,20.0,30.174999999999997,8.4,22.275,47.550000000000004
666,44.3333333333333,87.9,200.0,60.0,28.814285714285717,8.4,33.385714285714286,37.87142857142857
667,44.3333333333333,87.9,20.0,0.0,31.0,8.375,22.025,47.050000000000004
668,44.3333333333333,87.9,60.0,20.0,30.174999999999997,8.4,22.275,47.550000000000004
669,44.3333333333333,87.9,200.0,60.0,28.814285714285717,8.4,33.385714285714286,37.87142857142857
670,44.3333333333333,87.9,20.0,0.0,31.0,8.375,22.025,47.050000000000004
671,44.3333333333333,87.9,60.0,20.0,30.174999999999997,8.4,22.275,47.550000000000004
